age_check,dairy_check,enum_name,parti_name,parti_gender,home_location,village_name,age,education,hh_depen,farming_years,perc_dairy,second_income_employment,second_income_labour,second_income_business,second_income_other,second_income_none,second_income_other_farming,num_cows,other_livestock,other_livestock_type,other_livestock_number,amount_milk,farm_size,decision_maker,decision_maker_gender,price_coop,price_market,transport_market,market_distance,mobile_access,elec_access,internet_access,con_personal,sell_coop,sell_market,farmer_group,farmer_group_repeat_1_group_name,farmer_group_repeat_1_group_purpose,farmer_group_repeat_1_group_mem_relationship,farmer_group_repeat_1_neg_relationship_coop,farmer_group_repeat_2_group_name,farmer_group_repeat_2_group_purpose,farmer_group_repeat_2_group_mem_relationship,info_recieved_coop,info_recieved_ffs,info_recieved_vol_trainers,info_recieved_gov_ext,info_recieved_ext_off,info_recieved_ngo_proj,info_recieved_gov_proj,info_recieved_tv,info_recieved_radio,info_recieved_newspaper,info_recieved_other,info_other,helpful_coop,helpful_ffs,helpful_vol_trainer,helpful_gov_ext,helpful_ext_off,helpful_ngo_proj,helpful_gov_proj,helpful_tv,helpful_radio,helpful_newspaper,other_formal_source_1_name_other,other_formal_source_1_helpful_other,other_formal_source_1_other_unhelp,village_relationship,neg_relationship_village,family_relationship,family_village,family_distance,family_transport,religious_comm,religious_comm_repeat_1_which_religious_comm,religious_comm_repeat_1_reglious_freq,finance_group,finance_group_repeat_1_finance_group_name,finance_group_repeat_1_finance_group_info,finance_group_repeat_1_fiannce_group_purpose,finance_group_repeat_2_finance_group_name,finance_group_repeat_2_finance_group_info,finance_group_repeat_2_fiannce_group_purpose,finance_group_repeat_3_finance_group_name,finance_group_repeat_3_finance_group_info,finance_group_repeat_3_fiannce_group_purpose,social_groups,social_group_repeat_1_social_groups_info,social_group_repeat_1_social_group_freq,social_group_repeat_2_social_groups_info,social_group_repeat_2_social_group_freq,feed_training,feed_training_source,improved_feed_nap_kak_1,improved_feed_nap_kak_2,improved_feed_desho_grass,improved_feed_chloris,improved_feed_phalaris,improved_feed_guat_grass,improved_feed_rhodes_grass,improved_feed_blue_buff_grass,improved_feed_bracchiaria,improved_maize,improved_cowpea,improved_feed_desmodium,improved_feed_vetch,improved_feed_lucerne,improved_feed_trifolium,improved_feed_medicago,improved_pigeonpea,improved_lablab,improved_feed_sesbania,improved_feed_leucaena,improved_feed_glyricidia,improved_feed_calliandra,improved_feed_tagasaste_tree_lucerne,improved_feed_napier_other_improv,improved_feed_setaria_grass,improved_oats,improved_feed_vetiver_grass,improved_sorghum,improved_feed_none,improved_feed_other,improved_feed_other_2,aware_feed_benefits,what_feed_benefits,feed_used,feed_used_specific,feed_seed_source,feed_recommend,feed_no_recomm,no_feed_use,hay_making,hay_making_source,hay_benefits_yes,hay_making_recommend,vet_access,vet_access_time,animal_disease,animal_vet_attend,animal_vet_access,vet_recommend,vet_no_recommend,animal_vet_no,vaccine_aware,vaccine_benefits,vaccine_benefits_source,vaccine_use,vaccine_access,vaccine_noaccess,vaccine_no_reason,vaccine_recomm,improv_breed,improv_benefits,perc_crossbreed,breed_service_ai,breed_service_hired,breed_service_own,breed_service_community,ai_access_coop,ai_access_ffs,ai_access_vol_trainers,ai_access_gov_ext,ai_access_ext_off,ai_access_ngo_proj,ai_access_gov_proj,ai_access_tv,ai_access_radio,ai_access_newspaper,ai_access_other_farmers,ai_access_neighbours,ai_access_don_t_know,ai_access_other,ai_access_none,ai_access_vet,ai_access_agrovet,ai_recommend,hired_access_coop,hired_access_ffs,hired_access_vol_trainers,hired_access_gov_ext,hired_access_ext_off,hired_access_ngo_proj,hired_access_gov_proj,hired_access_tv,hired_access_radio,hired_access_newspaper,hired_access_other_farmers,hired_access_neighbours,hired_access_don_t_know,hired_access_other,hired_access_none,hired_access_vet,hired_access_agrovet,hired_access_other_2,hired_recommend,info_source_coop,info_source_ffs,info_source_vol_trainers,info_source_gov_ext,info_source_ext_off,info_source_ngo_proj,info_source_gov_proj,info_source_tv,info_source_radio,info_source_newspaper,info_source_other_farmers,info_source_neighbours,info_source_don_t_know,info_source_other,info_source_none,info_source_vet,info_source_agrovet,info_source_other_2,info_outside,info_mobile,info_mobile_topics,person_1,person_1_location,person_1_distance,person_2,person_2_location,person_2_distance,person_3,person_3_location,person_3_distance,person_4,person_4_location,person_4_distance,county
TRUE,TRUE,steve,rp128,male,kangeso,kangeso,72,above_primary,10,30,25,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,FALSE,NA,NA,28,0.6_2.5,TRUE,NA,35,40,foot,1,TRUE,TRUE,TRUE,30,0,70,TRUE,one acre fund,farmers imput,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,5,NA,3,3,NA,NA,NA,NA,3,NA,FALSE,TRUE,NA,NA,TRUE,sda,weekly,TRUE,friends women group,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,improves milk production,TRUE,nappies; bracharia,other farmers,TRUE,NA,NA,FALSE,NA,lack of knowledge,NA,TRUE,NA,TRUE,TRUE,ilri,TRUE,NA,NA,TRUE,reduce mortality,ilri,TRUE,NA,NA,NA,TRUE,TRUE,sire calves with more milk production,75,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,animal health,rx292,kangeso,5,rp127,kangeso,15,NA,NA,NA,NA,NA,NA,rongo
TRUE,TRUE,steve,rp129,male,kangeso,kangeso,44,above_primary,5,10,40,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,NA,NA,48,0.6_2.5,TRUE,NA,40,50,foot,2,TRUE,TRUE,TRUE,40,0,60,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,catholic,weekly,TRUE,junior youth group,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,government extensionists,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,improves milk production,FALSE,NA,NA,NA,NA,no access to seed,FALSE,NA,no/too little fodder,NA,TRUE,NA,TRUE,TRUE,through other farmers,TRUE,NA,NA,TRUE,reduce chances of ecf,other farmer,TRUE,NA,NA,NA,TRUE,TRUE,sires good breed; grows fast,75,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,milk production; health of animals,rx293,kangeso,15,rp114,kangeso,20,rx417,kangeso,20,rx467,kangeso,30,rongo
TRUE,TRUE,steve,vp130,female,kivazi,kivazi,54,above_primary,7,22,60,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,70,0.6_2.5,TRUE,NA,NA,40,none,NA,TRUE,TRUE,FALSE,25,0,75,TRUE,one acre fund,farm input,5,NA,dairy group,raring poltry,5,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,5,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,pag,weekly,TRUE,two in one,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,fips,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,improves milk production,TRUE,NA,nappier,TRUE,NA,NA,FALSE,NA,no/too little fodder,NA,TRUE,NA,TRUE,TRUE,fips,TRUE,NA,NA,TRUE,NA,NA,TRUE,NA,NA,NA,TRUE,TRUE,sire strong calves,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,farm manure from cows,vx294,kivazi,10,vx303,kivazi,10,vp165,kivazi,15,vp169,kivazi,20,vihiga
TRUE,TRUE,steve,vp131,male,kivazi,kivazi,38,primary,6,17,10,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,35,0_0.5,TRUE,NA,NA,60,foot,1,TRUE,TRUE,TRUE,40,0,60,TRUE,kangaroo,horticulture,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,salvation army,weekly,TRUE,joywed group,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,fips,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,grow fast,FALSE,NA,NA,NA,NA,no access to seed,TRUE,radio,NA,TRUE,TRUE,NA,TRUE,TRUE,friend,TRUE,NA,NA,TRUE,NA,baraza,TRUE,NA,NA,NA,TRUE,TRUE,improves breeding,100,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,TRUE,milk production,vp161,kivazi,20,vp152,chamakanga welfare group,25,vp159,kivazi,20,vx468,kivazi,25,vihiga
TRUE,TRUE,valerie,vp132,female,chamakanga welfare group,gaimedi,82,none,12,50,20,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,28,0.6_2.5,TRUE,NA,NA,40,motorbike,2,TRUE,TRUE,TRUE,50,0,50,TRUE,caritas group,training farmers on how to plant vegetables,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,community welfare group,less_monthly,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,braccharia,given by narigp,TRUE,NA,NA,FALSE,NA,lack of knowledge,NA,TRUE,NA,TRUE,TRUE,recommended by neighbour,TRUE,NA,NA,TRUE,"improved animal health,reduced mortality",government extensionists,TRUE,NA,NA,NA,TRUE,FALSE,NA,0,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,NA,vp133,gaimedi,2,vp179,gaimedi,5,vp136,gaimedi,5,vp180,gaimedi,5,vihiga
TRUE,TRUE,valerie,vp133,female,chamakanga welfare group,gaimedi,58,primary,7,20,30,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,21,0_0.5,TRUE,NA,NA,40,motorbike,2,TRUE,TRUE,TRUE,30,0,70,TRUE,vumilia dairy group,jointly producing fodder,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,islam,weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,community welfare group,less_monthly,NA,NA,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,"improved yield, better animal health",TRUE,braccharia,given by the narigp project,TRUE,NA,NA,FALSE,NA,lack of knowledge,NA,TRUE,NA,TRUE,TRUE,recommended by vumilia group,TRUE,NA,NA,TRUE,reduced mortality,vumilia dairy group,TRUE,NA,NA,NA,TRUE,FALSE,NA,0,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,vp132,gaimedi,2,vp179,gaimedi,5,vp136,gaimedi,10,vp180,gaimedi,5,vihiga
TRUE,TRUE,valerie,vp134,male,chamakanga welfare group,gaimedi,24,above_primary,7,24,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,14,0.6_2.5,FALSE,male,NA,40,motorbike,5,TRUE,TRUE,TRUE,100,0,0,TRUE,NA,making chicken feed,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,weekly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,community welfare group,weekly,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,braccharia,given by the narigp project,TRUE,NA,NA,FALSE,NA,lack of knowledge,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,TRUE,improved animal health,government extensionists,TRUE,NA,NA,NA,TRUE,FALSE,NA,0,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,NA,vp135,gaimedi,10,vp136,gaimedi,5,vx295,gaimedi,10,vx469,gaimedi,15,vihiga
TRUE,TRUE,valerie,vp135,male,chamakanga welfare group,gaimedi,58,above_primary,10,30,30,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,28,0_0.5,TRUE,NA,NA,40,motorbike,5,FALSE,FALSE,FALSE,90,0,10,TRUE,okoa chicken farmers group,making and selling chicken feeds,5,NA,NA,NA,NA,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,less_monthly,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,improved animal health,TRUE,napier,other farmer,TRUE,NA,NA,FALSE,NA,lack of knowledge,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,TRUE,reduced mortality,government extensionists,TRUE,NA,NA,NA,TRUE,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,vihiga
TRUE,TRUE,valerie,vp136,female,chamakanga welfare group,gaimedi,61,primary,4,8,10,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,FALSE,NA,NA,14,0.6_2.5,FALSE,male,NA,40,motorbike,5,TRUE,FALSE,FALSE,50,0,50,TRUE,vumilia dairy group,training on production of fodder,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,weekly,TRUE,chama cha wazi,TRUE,table banking,NA,NA,NA,NA,NA,NA,TRUE,community welfare group,less_monthly,NA,NA,TRUE,government extensionists,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,improved yield,TRUE,braccharia,vumilia dairy group,TRUE,NA,NA,FALSE,NA,lack of knowledge,NA,TRUE,NA,FALSE,NA,NA,NA,NA,NA,TRUE,reduced mortality,vumilia dairy group,TRUE,NA,NA,NA,TRUE,FALSE,NA,0,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,FALSE,NA,vx295,gaimedi,5,vp137,gaimedi,2,vp132,gaimedi,10,NA,NA,NA,vihiga
TRUE,TRUE,valerie,vp137,female,chamakanga welfare group,gaimedi,68,none_read,5,50,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,1,FALSE,NA,NA,28,0.6_2.5,TRUE,NA,NA,40,motorbike,5,TRUE,FALSE,FALSE,30,0,70,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,christian,weekly,TRUE,tea farmers association,TRUE,self help,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,training,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,NA,TRUE,napier,other farmer,TRUE,NA,NA,FALSE,NA,expensive,NA,FALSE,60,TRUE,TRUE,government veterinary officer,TRUE,NA,NA,FALSE,NA,NA,FALSE,TRUE,NA,NA,NA,FALSE,NA,0,FALSE,FALSE,FALSE,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,NA,vp151,gaimedi,1,vx358,gaimedi,3,vx295,gaimedi,10,NA,NA,NA,vihiga
TRUE,TRUE,steve,vp138,female,kivazi,kivazi,50,above_primary,5,10,45,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,FALSE,NA,NA,28,0_0.5,TRUE,NA,NA,40,foot,1,TRUE,TRUE,FALSE,50,0,50,TRUE,fips,growing fodder,5,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,5,5,NA,NA,NA,NA,5,NA,TRUE,TRUE,NA,NA,TRUE,catholic,more_weekly,TRUE,god with us,FALSE,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,TRUE,fips,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,improves milk production,TRUE,nappier,fips,TRUE,NA,NA,TRUE,fips,NA,TRUE,TRUE,NA,TRUE,TRUE,other farmers,TRUE,NA,NA,TRUE,NA,other farmer,TRUE,NA,NA,NA,TRUE,TRUE,sire strong calves,100,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,seedlings,vp139,gaimedi,30,vp166,kivazi,15,vp167,kivazi,20,vp130,kivazi,15,vihiga
TRUE,TRUE,steve,vp139,male,gaimedi,gaimedi,65,above_primary,10,30,50,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,2,FALSE,NA,NA,9,0.6_2.5,TRUE,NA,NA,40,foot,3,TRUE,TRUE,FALSE,25,0,75,TRUE,fips,growing fodder,5,NA,government extensionists,producing fairy meal,5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,TRUE,TRUE,NA,NA,TRUE,pag,weekly,TRUE,vumilia dairy group,FALSE,NA,NA,NA,NA,NA,NA,NA,TRUE,chamakanga welfare group,more_weekly,NA,NA,TRUE,fips,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,TRUE,easy to feed,TRUE,bracharia;caliandra;desmodium,fips,TRUE,NA,NA,FALSE,NA,lack of knowledge,NA,TRUE,NA,TRUE,TRUE,through my neighbor,TRUE,NA,NA,TRUE,NA,fips;government extensionists,TRUE,NA,NA,NA,TRUE,TRUE,improvement of breed;it's calves produces more milk,100,FALSE,FALSE,TRUE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,TRUE,TRUE,breeding,vp179,gaimedi,10,vp153,gaimedi,15,vx362,gaimedi,20,vp136,gaimedi,15,vihiga
